pentaho,Pentaho Business Analytics for Splunk Enterprise,https://splunkbase.splunk.com/app/1554/,-
c3c1f32c-3ebd-11e4-b38e-0674d3ad9cbc,Syncsort Ironstream,https://splunkbase.splunk.com/app/1868/,-
d3f8b778-5f90-4f07-a698-1cf139bbbde7,Conducive App for HL7,https://splunkbase.splunk.com/app/1750/,-
dataflare,DataFlare,https://splunkbase.splunk.com/app/1532/,-
72e96afe-5562-11e5-9b6c-063854888a19,F5 WAF Security,https://splunkbase.splunk.com/app/2873/,-
40c884c0-49d9-11e7-a2c7-06caacf1c708,AML Compliance app for Splunk,https://splunkbase.splunk.com/app/3605/,-
257bac64-a12b-11e9-8e52-0259764d9430,Index-time Windows IP address,https://splunkbase.splunk.com/app/4582/,-
56a72c91-da94-4691-bf0d-5550e151b36f,Java Logging Appenders,https://splunkbase.splunk.com/app/1715/,-
orcl11log,Log File Analysis for Oracle 11g,https://splunkbase.splunk.com/app/1538/,-
2df52db2-ce1f-11e5-b4be-0227f781a8ed,Splunk Add-on for Ruckus Wireless,https://splunkbase.splunk.com/app/3048/,-
ce2984e6-ce1e-11e5-8cf1-0227f781a8ed,Splunk Add-on for Enterasys Networks,https://splunkbase.splunk.com/app/3047/,-
69e4764e-d031-11e9-8f41-0221886c508c,Extreme Rules,https://splunkbase.splunk.com/app/4675/,-
TA-Splunk_App_for_Puppet_Enterprise,App for Puppet Enterprise,https://splunkbase.splunk.com/app/3611/,1.0.1#|
0531ce10-a4f6-11e9-9c38-063723ca468c,Telemetry Privacy Automation,https://splunkbase.splunk.com/app/4599/,-
TA-Puppet_Enterpirse,Add-on for Puppet Enterprise,https://splunkbase.splunk.com/app/3610/,1.0.0#|
index_access_mapping,Index Access Mapping,https://splunkbase.splunk.com/app/4737/,1.1.1#8.1|8.0|7.3|7.2|
DellECSAppforSplunk,Dell EMC ECS App for Splunk,https://splunkbase.splunk.com/app/4750/,1.1.0#8.1|8.0|7.3|7.2|7.1|;1.0.0#7.3|7.2|7.1|
McAfee_FireCore,App for McAfee FireCore (McAfee Client Proxy),https://splunkbase.splunk.com/app/4763/,0.0.7#8.1|8.0|7.3|7.2|7.1|7.0|6.6|6.5|6.4|6.3|6.2|6.1|6.0|;0.0.6#8.1|8.0|7.3|7.2|7.1|7.0|6.6|6.5|6.4|6.3|6.2|6.1|6.0|
ntsb_app_for_splunk,NTSB App for Splunk,https://splunkbase.splunk.com/app/4631/,1.0.1#8.1|8.0|7.3|7.2|6.6|;1.0.0#7.3|7.2|6.6|;1.1.0#8.1|8.0|7.3|
riverbed,IT Squared App for Aternity and Riverbed,https://splunkbase.splunk.com/app/4682/,1.0.3#8.1|8.0|7.3|7.2|;1.0.2#7.3|7.2|;1.0.1#7.3|7.2|;1.0.0#7.3|7.2|
TA_axway_api_gateway,Axway API Gateway Add-on,https://splunkbase.splunk.com/app/4723/,1.0.0#7.3|7.2|
cloud_inspector,Cloud Inspector,https://splunkbase.splunk.com/app/4757/,1.1.0#8.0|7.3|7.2|7.1|7.0|;1.2.0#8.1|8.0|7.3|7.2|
SplunkAppForFortiWeb,Fortinet FortiWeb App for Splunk,https://splunkbase.splunk.com/app/4680/,1.0.2#7.3|7.2|
SplunkAddOnForFortiWeb,Fortinet FortiWeb Add-0n for Splunk,https://splunkbase.splunk.com/app/4679/,1.0.1#7.3|7.2|
TA-automox,Hurricane Labs Add-on for Automox,https://splunkbase.splunk.com/app/4759/,0.4.0#8.1|8.0|7.3|;0.2.1#7.3|7.2|
TA-cisco-threat-response,Cisco SecureX threat response Add-On,https://splunkbase.splunk.com/app/4761/,1.1.1#8.1|8.0|7.3|;1.0.0#8.1|8.0|7.3|;1.1.3#8.1|8.0|7.3|;1.1.2#8.1|8.0|7.3|
TA-azure-devops-pipeline,Azure DevOps Pipeline Add-On,https://splunkbase.splunk.com/app/4700/,1.1.3#7.3|
atf,mnemonics Argus Threat Feed for Splunk,https://splunkbase.splunk.com/app/4677/,1.0.1#7.3|7.2|;1.0.0#7.3|7.2|
TA-beam-app,Beam Test,https://splunkbase.splunk.com/app/4693/,0.0.1#7.3|7.2|
TA_trend_ismva,Trend IMSVA Add-on,https://splunkbase.splunk.com/app/4752/,1.0.0#7.3|7.2|
qualys_ioc_splunk_app,Qualys IOC App for Splunk Enterprise,https://splunkbase.splunk.com/app/4742/,1.0.0#8.1|8.0|7.3|7.2|
TA-lenovo_imm,Lenovo IMM Add-on for Splunk,https://splunkbase.splunk.com/app/4703/,0.1.0#8.1|8.0|7.3|7.2|7.1|7.0|
Perseus,Perseus - An Analyst-Friendly IR App,https://splunkbase.splunk.com/app/4638/,1.6.5#8.1|8.0|7.3|7.2|;1.6.4#8.1|8.0|7.3|7.2|;1.6.3#8.1|8.0|7.3|7.2|;1.6.2#8.1|8.0|7.3|7.2|;1.6.1#8.1|8.0|7.3|7.2|;1.6.0#8.1|8.0|7.3|7.2|;1.5.8#8.1|8.0|7.3|7.2|;1.5.7#8.1|8.0|7.3|7.2|;1.5.6#8.1|8.0|7.3|7.2|;1.5.5#8.1|8.0|7.3|7.2|;1.5.4#8.1|8.0|7.3|7.2|;1.5.3#8.1|8.0|7.3|7.2|;1.5.1#8.1|8.0|7.3|7.2|;1.5.0#8.1|8.0|7.3|7.2|;1.4.4#7.3|7.2|;1.4.31#7.3|7.2|;1.4.3#7.3|7.2|;1.4.2#7.3|7.2|;1.4.1#7.3|7.2|;1.4.0#7.3|7.2|
TA-florida-parks,Theme Park Waiting Times,https://splunkbase.splunk.com/app/4728/,1.0.0D95cb2f5#7.3|7.2|
spotify,Spotify App for Splunk,https://splunkbase.splunk.com/app/4747/,0.3.0#7.3|7.2|
search_phishiq,Phishiq Search,https://splunkbase.splunk.com/app/4716/,0.0.2#7.3|;0.0.1#7.3|
alert_mailgun,Mailgun Email Alert Action,https://splunkbase.splunk.com/app/4711/,1.0.1#8.1|8.0|7.3|7.2|;1.0.0#7.3|
TA-ibm_datapower,IBM DataPower Add-on for Splunk,https://splunkbase.splunk.com/app/4662/,0.1.1#8.1|8.0|7.3|7.2|7.1|7.0|
Vectra_Cognito_Stream,Vectra Cognito Stream,https://splunkbase.splunk.com/app/4739/,1.1.2#8.1|8.0|7.3|7.2|7.1|7.0|6.6|;1.1.1#7.3|7.2|7.1|7.0|;1.2.1#8.1|8.0|7.3|7.2|;1.2.0#8.1|8.0|7.3|7.2|
tlabSandbox,tLab Sandbox App for Splunk,https://splunkbase.splunk.com/app/4651/,1.0.1#8.1|8.0|7.3|7.2|;1.0.0#7.3|7.2|
TA-armorblox,Armorblox,https://splunkbase.splunk.com/app/4712/,1.0.3#7.3|7.2|
Splunk_TA-Avalon,Avalon Add-on for Splunk,https://splunkbase.splunk.com/app/4642/,1.0.1#8.1|8.0|7.3|7.2|;1.0.0#7.3|7.2|
skylight_security_for_splunk,Accedian Skylight powered Security,https://splunkbase.splunk.com/app/4691/,1.0.6#8.1|8.0|7.3|7.2|;1.0.5#7.3|7.2|7.1|7.0|;1.0.4#7.3|7.2|7.1|7.0|;1.0.2#7.3|7.2|7.1|7.0|;1.0.1#7.3|7.2|7.1|7.0|;1.3.2#8.1|8.0|;1.3.1#8.1|8.0|;1.3.0#8.1|8.0|7.3|7.2|;1.2.2#8.1|8.0|7.3|7.2|;1.2.1#8.1|8.0|7.3|7.2|;1.2.0#8.1|8.0|7.3|7.2|;1.1.1#8.1|8.0|7.3|7.2|;1.1.0#8.1|8.0|7.3|7.2|
TA-rubrik-mosaic-splunk-add-on,Rubrik Mosaic Splunk Add-On,https://splunkbase.splunk.com/app/4636/,1.0.0#7.3|7.2|
ivanti_ism_app,Ivanti Service Manager App for Splunk,https://splunkbase.splunk.com/app/4654/,1.1.1#8.1|8.0|7.3|7.2|;1.1.0#8.1|8.0|7.3|7.2|;1.0.1#7.3|7.2|;1.0.0#7.3|7.2|
lookingglass_app_for_splunk,LookingGlass Cyber Splunk App,https://splunkbase.splunk.com/app/4576/,1.0.3#7.3|7.2|
queryai,Query.AI Decentralized Data Access and Analysis,https://splunkbase.splunk.com/app/4634/,1.0.0#7.3|7.2|
oci_objectstorage,Oracle Cloud Infrastructure Object Storage Addon,https://splunkbase.splunk.com/app/4616/,1.1.1#8.1|8.0|;1.0.1#8.1|8.0|7.3|7.2|
JPE_Twitter,JPE_Twitter,https://splunkbase.splunk.com/app/4619/,1.0.3#7.3|7.2|;1.0.1#7.3|7.2|;1.0.0#7.3|7.2|
TA-qnap,QNAP Add-on for Splunk,https://splunkbase.splunk.com/app/4632/,0.1.0#8.1|8.0|7.3|7.2|
LogMiner,Log Miner App for Monitoring Splunk Event Patterns,https://splunkbase.splunk.com/app/4628/,1.0.0#7.3|7.2|
TA_EnvoyProxy,Envoy Proxy TA,https://splunkbase.splunk.com/app/4588/,1.0.0#7.3|7.2|
Centurion,Centurion - Threat Hunting Feed Aggregator,https://splunkbase.splunk.com/app/4552/,2.0.0#8.1|8.0|7.3|7.2|;1.0.1#7.3|7.2|;1.0.0#7.3|7.2|
SA-sslcert_lookup,SSL Certificate Lookup,https://splunkbase.splunk.com/app/4580/,1.1.1#8.1|8.0|7.3|7.2|;1.1.0#8.1|8.0|7.3|7.2|;1.0.1#7.3|7.2|
m5stack_env_sensor_for_splunk,M5Stack ENV sensor,https://splunkbase.splunk.com/app/4595/,0.1.2#7.3|7.2|
response_audit,SOC Notable Response Audit,https://splunkbase.splunk.com/app/4591/,2.7.2#7.3|7.2|;2.7.1#7.3|7.2|;2.7.0#7.3|7.2|
TA_PentaWAF,Penta WAF TA,https://splunkbase.splunk.com/app/4590/,1.0.0#7.3|7.2|
Azure_EventHub_Insights_App,Azure Event Hub Insights App,https://splunkbase.splunk.com/app/4531/,2.0.0#8.1|8.0|7.3|7.2|
TA-Azure_Stack,Microsoft Azure Stack Add-on for Splunk,https://splunkbase.splunk.com/app/4558/,1.0#7.3|7.2|
TwoSteps,2Steps,https://splunkbase.splunk.com/app/4546/,2.2.3#8.1|8.0|7.3|7.2|7.1|7.0|;2.1.2#8.1|8.0|7.3|7.2|7.1|7.0|;2.0.0#8.1|8.0|7.3|7.2|7.1|7.0|;1.1.1#7.3|7.2|7.1|7.0|;4.0.16#8.1|8.0|7.3|7.2|;4.0.13#8.1|8.0|7.3|7.2|;4.0.12#8.1|8.0|7.3|7.2|;4.0.10#8.1|8.0|7.3|7.2|;4.0.9#8.1|8.0|7.3|7.2|;3.0.15#8.1|8.0|7.3|7.2|;3.0.14#8.1|8.0|7.3|7.2|
zeekforsplunk,Zeek App for Splunk,https://splunkbase.splunk.com/app/4571/,1.0.1#7.3|7.2|;1.0.0#7.3|7.2|
workplace,Workplace by OS33,https://splunkbase.splunk.com/app/4557/,1.0.6#8.1|8.0|7.3|7.2|;1.0.5#7.3|7.2|
Cavirin_App,Cavirin Companion App for Splunk,https://splunkbase.splunk.com/app/4553/,1.0#7.3|7.2|
obs_ta_idp,Open Telekom Cloud Trace Log Processing with SSO Support,https://splunkbase.splunk.com/app/4513/,1.0.0#7.2|
Splunk_Resources_For_Deployment_Success,Splunk Resources for Deployment Success,https://splunkbase.splunk.com/app/4527/,1.5.0#7.3|7.2|
Inception,Inception,https://splunkbase.splunk.com/app/4736/,1.0.0#7.3|7.2|;0.5.0#7.3|7.2|
cloudflare,Cloudflare App for Splunk,https://splunkbase.splunk.com/app/4501/,1.0.3#8.1|8.0|7.3|7.2|;1.0.2#8.1|8.0|7.3|7.2|;1.0.1#8.1|8.0|7.3|7.2|;1.0.0#7.2|
TA-comodo,TA-comodo,https://splunkbase.splunk.com/app/4477/,1.0.0#7.2|
clarotyapp,Claroty Continuous Threat Detection App for Splunk,https://splunkbase.splunk.com/app/4529/,1.1.0#7.3|7.2|
aplura_intrusion_app,PAVO Intrusion App For Splunk,https://splunkbase.splunk.com/app/4730/,1.1.2#8.1|8.0|7.3|7.2|7.1|7.0|;1.1.1#7.3|7.2|;1.1.3#8.1|8.0|7.3|7.2|
splunk_addon_huaweicloud,HuaweiCloud Object-Storage-Service,https://splunkbase.splunk.com/app/4448/,0.1.0#7.2|
splunk-app-for-psono-enterprise,Psono Password Manager App,https://splunkbase.splunk.com/app/4455/,2.0.0#8.1|8.0|7.3|7.2|;1.1.0#7.3|7.2|;1.0.0#7.2|
TA_cisco_cdr,TA for Cisco CDR Reporting and Analytics,https://splunkbase.splunk.com/app/4434/,5.0.8#8.1|8.0|7.3|7.2|
JAMF-Pro-addon-for-splunk,Jamf Pro Add-on for Splunk,https://splunkbase.splunk.com/app/4729/,1.0.5#8.1|8.0|7.3|7.2|7.1|7.0|;1.0.4#7.3|7.2|7.1|7.0|;1.0.3#7.3|7.2|7.1|7.0|;1.0.2#7.3|7.2|7.1|7.0|;1.0.10#8.1|8.0|;1.0.8#8.1|8.0|7.3|7.2|;1.0.6#8.1|8.0|7.3|7.2|
reversinglabs-external-lookup,ReversingLabs External Lookup for Splunk,https://splunkbase.splunk.com/app/4520/,2.0.4#8.1|8.0|;2.0.1#8.1|8.0|;1.0.1#7.3|7.2|;1.0.0#7.2|
fidelisendpointauditing,Fidelis Endpoint Auditing App for Splunk,https://splunkbase.splunk.com/app/4492/,1.0.0#7.2|
TA-linux_iptables,Linux Iptables Add-on,https://splunkbase.splunk.com/app/4490/,1.3.2#8.1|8.0|7.3|7.2|7.1|7.0|;1.3.1#7.3|7.2|7.1|7.0|;1.2.0#7.3|7.2|7.1|7.0|;1.0.0#7.2|7.1|7.0|;1.3.5#8.1|8.0|7.3|7.2|;1.3.4#8.1|8.0|7.3|7.2|;1.3.3#8.1|8.0|7.3|7.2|
ias_v7,Field extractions for Microsoft IAS (Cloud 7+),https://splunkbase.splunk.com/app/4444/,0.1.3#|
ks_send_tls,Send JSON alerts over TLS,https://splunkbase.splunk.com/app/4422/,1.0.1#7.2|;1.0.0#7.2|
kolide,Kolide Fleet App for Splunk,https://splunkbase.splunk.com/app/4518/,1.0.0#8.1|8.0|7.3|7.2|7.1|7.0|6.6|6.5|6.4|6.3|6.2|6.1|6.0|5.0|
TA-azure-devops-release,Azure DevOps Release Add-On,https://splunkbase.splunk.com/app/4719/,2.1.0#7.3|;2.0.0#7.3|
TA-azure-event-hubs-grabber,Azure Event Hubs Simple Grabber,https://splunkbase.splunk.com/app/4512/,1.0.7#7.2|
api-connector-splunk,CyberGRX,https://splunkbase.splunk.com/app/4487/,1.2.0#7.2|;1.1.0#7.2|;1.0.2#7.2|
TA-opnsense,OPNsense Add-on for Splunk,https://splunkbase.splunk.com/app/4538/,1.2.1#8.1|8.0|7.3|7.2|7.1|7.0|;1.2.0#7.3|7.2|7.1|7.0|;1.1.0#7.3|7.2|7.1|7.0|;1.0.0#7.3|7.2|7.1|;1.3.2#8.1|8.0|7.3|7.2|;1.3.1#8.1|8.0|7.3|7.2|;1.3.0#8.1|8.0|7.3|7.2|;1.2.9#8.1|8.0|7.3|7.2|;1.2.8#8.1|8.0|7.3|7.2|;1.2.7#8.1|8.0|7.3|7.2|;1.2.5#8.1|8.0|7.3|7.2|
TA-d3-ei,D3 Adaptive Response Alert Action,https://splunkbase.splunk.com/app/4514/,8.3.7#7.2|
axway_api_gateway,Axway API Gateway App,https://splunkbase.splunk.com/app/4724/,1.0.0#7.3|7.2|
cexca20,IMS Connect transaction analysis,https://splunkbase.splunk.com/app/4320/,1.0.3#7.2|;1.0.2#7.2|;1.0.1#7.2|;1.0.0#7.2|
cyberx_platform,CyberX ICS Threat Monitoring for Splunk,https://splunkbase.splunk.com/app/4313/,1.1.1#8.1|8.0|7.3|7.2|;1.1.0#8.1|8.0|7.3|7.2|
TA-arista,TA-arista,https://splunkbase.splunk.com/app/4464/,1.0.0#7.2|
BeeClear,BeeClear,https://splunkbase.splunk.com/app/4400/,1.1.2#|;1.1.1#|;1.1.0#7.2|;1.0.0#|
TA-Sonicwall,Sonicwall Addon for Firewalls (Unofficial TA by Rad),https://splunkbase.splunk.com/app/4507/,0.0.4#8.1|8.0|7.3|7.2|7.1|7.0|
alerts_to_csv_file,Alerts To CSV File,https://splunkbase.splunk.com/app/4536/,1.1.0#8.1|8.0|;1.0.0#7.3|7.2|
TA-apppulse-active,AppPulse Active Add-On,https://splunkbase.splunk.com/app/4717/,2.0.0#7.3|
sh_opencage_curl,OpenCage Geocoder API Search Command,https://splunkbase.splunk.com/app/4688/,1.0.0#7.3|7.2|
TA-redis-enterprise,Redis Enterprise Add-On for Splunk,https://splunkbase.splunk.com/app/4294/,1.2.0#8.1|8.0|;1.1.2#7.2|;1.1.1#7.2|;1.1.0#7.2|;1.0.4#7.2|;1.0.3#7.2|;1.0.2#7.2|;1.0.0#7.2|
splunk-add-on-for-psono-enterprise,Psono Password Manager Add-On,https://splunkbase.splunk.com/app/4456/,2.0.0#8.1|8.0|7.3|7.2|;1.1.0#7.3|7.2|;1.0.1#7.2|;1.0.0#7.2|
sh_what3words_curl,What3Words API Search Command,https://splunkbase.splunk.com/app/4689/,1.0.0#7.3|7.2|
one-identity-safeguard-for-privileged-sessions,One Identity Safeguard for Privileged Sessions App for Splunk,https://splunkbase.splunk.com/app/4503/,1.0.3#8.1|8.0|7.3|7.2|;1.0.2#8.1|8.0|7.3|7.2|;1.0.1#7.2|;1.0.0#7.2|
TA-oneidentitysafeguardforprivilegedsessions,One Identity Safeguard for Privileged Sessions Add-on for Splunk,https://splunkbase.splunk.com/app/4502/,1.0.1#8.1|8.0|7.3|7.2|;1.0.0#7.2|
sh_darksky_curl,Dark Sky API Search Command,https://splunkbase.splunk.com/app/4684/,1.0.0#7.3|7.2|
